Packetlevel,Neighbour,Component,Depth,Train_AUC,Test_AUC,Train_TPR,Test_TPR,Train_FPR,Test_FPR
7,48,9,8,1.0,0.998,1.0,0.928571,0.774775,0.940476
7,48,9,9,1.0,0.998,1.0,0.928571,0.774775,0.940476
7,48,9,10,1.0,0.998,1.0,0.928571,0.774775,0.940476
7,48,9,11,1.0,0.998,1.0,0.928571,0.774775,0.940476
7,48,10,2,1.0,0.998,1.0,0.928571,0.783784,1.0
7,48,10,3,1.0,0.998,1.0,0.904762,0.774775,0.952381
7,48,10,4,1.0,0.998,1.0,0.928571,0.774775,0.964286
7,48,10,5,1.0,0.998,1.0,0.928571,0.774775,0.940476
7,48,10,6,1.0,0.998,1.0,0.928571,0.774775,1.011905
7,48,10,7,1.0,0.998,1.0,0.928571,0.774775,0.97619
7,48,10,8,1.0,0.998,1.0,0.928571,0.774775,0.988095
7,48,10,9,1.0,0.998,1.0,0.928571,0.774775,0.988095
7,48,10,10,1.0,0.998,1.0,0.928571,0.774775,0.988095
7,48,10,11,1.0,0.998,1.0,0.928571,0.774775,0.988095
7,48,11,2,1.0,0.998,1.0,0.928571,0.783784,1.0
7,48,11,3,1.0,0.998,1.0,0.928571,0.774775,1.0
7,48,11,4,1.0,0.998,1.0,0.904762,0.774775,0.952381
7,48,11,5,1.0,0.998,1.0,0.928571,0.774775,0.940476
7,48,11,6,1.0,0.998,1.0,0.928571,0.774775,0.916667
7,48,11,7,1.0,0.998,1.0,0.928571,0.774775,1.011905
7,48,11,8,1.0,0.998,1.0,0.928571,0.774775,0.952381
7,48,11,9,1.0,0.998,1.0,0.928571,0.774775,0.940476
7,48,11,10,1.0,0.998,1.0,0.928571,0.774775,0.940476
7,48,11,11,1.0,0.998,1.0,0.928571,0.774775,0.940476
7,48,12,2,1.0,0.998,1.0,0.928571,0.783784,1.0
7,48,12,3,1.0,0.998,1.0,0.928571,0.774775,1.0
7,48,12,4,1.0,0.998,1.0,0.928571,0.774775,0.952381
7,48,12,5,1.0,0.998,1.0,0.928571,0.774775,0.940476
7,48,12,6,1.0,0.998,1.0,0.928571,0.774775,0.952381
7,48,12,7,1.0,0.998,1.0,0.928571,0.774775,0.952381
7,48,12,8,1.0,0.998,1.0,0.928571,0.774775,0.988095
7,48,12,9,1.0,0.998,1.0,0.928571,0.774775,0.964286
7,48,12,10,1.0,0.998,1.0,0.928571,0.774775,0.964286
7,48,12,11,1.0,0.998,1.0,0.928571,0.774775,0.964286
7,52,5,2,1.0,0.998,1.0,0.904762,0.783784,0.928571
7,52,5,3,1.0,0.998,1.0,0.857143,0.774775,0.940476
7,52,5,4,1.0,0.998,1.0,0.880952,0.774775,0.869048
7,52,5,5,1.0,0.998,1.0,0.904762,0.774775,0.904762
7,52,5,6,1.0,0.998,1.0,0.880952,0.774775,0.869048
7,52,5,7,1.0,0.998,1.0,0.880952,0.774775,0.869048
7,52,5,8,1.0,0.998,1.0,0.880952,0.774775,0.869048
7,52,5,9,1.0,0.998,1.0,0.880952,0.774775,0.869048
7,52,5,10,1.0,0.998,1.0,0.880952,0.774775,0.869048
7,52,5,11,1.0,0.998,1.0,0.880952,0.774775,0.869048
7,52,6,2,1.0,0.998,1.0,0.904762,0.783784,0.916667
7,52,6,3,1.0,0.998,1.0,0.880952,0.774775,0.940476
7,52,6,4,1.0,0.998,1.0,0.880952,0.774775,0.857143
7,52,6,5,1.0,0.998,1.0,0.904762,0.774775,0.904762
7,52,6,6,1.0,0.998,1.0,0.880952,0.774775,0.857143
7,52,6,7,1.0,0.998,1.0,0.880952,0.774775,0.869048
7,52,6,8,1.0,0.998,1.0,0.880952,0.774775,0.857143
7,52,6,9,1.0,0.998,1.0,0.880952,0.774775,0.857143
7,52,6,10,1.0,0.998,1.0,0.880952,0.774775,0.857143
7,52,6,11,1.0,0.998,1.0,0.880952,0.774775,0.857143
7,52,7,2,1.0,0.998,1.0,0.928571,0.774775,0.964286
7,52,7,3,1.0,0.998,1.0,0.904762,0.774775,0.964286
7,52,7,4,1.0,0.998,1.0,0.880952,0.774775,0.857143
7,52,7,5,1.0,0.998,1.0,0.833333,0.774775,0.821429
7,52,7,6,1.0,0.998,1.0,0.880952,0.774775,0.892857
7,52,7,7,1.0,0.998,1.0,0.833333,0.774775,0.821429
7,52,7,8,1.0,0.998,1.0,0.857143,0.774775,0.869048
7,52,7,9,1.0,0.998,1.0,0.857143,0.774775,0.869048
7,52,7,10,1.0,0.998,1.0,0.857143,0.774775,0.869048
7,52,7,11,1.0,0.998,1.0,0.857143,0.774775,0.869048
7,52,8,2,1.0,0.998,1.0,0.928571,0.774775,0.964286
7,52,8,3,1.0,0.998,1.0,0.880952,0.774775,0.892857
7,52,8,4,1.0,0.998,1.0,0.880952,0.774775,0.892857
7,52,8,5,1.0,0.998,1.0,0.833333,0.774775,0.833333
7,52,8,6,1.0,0.998,1.0,0.857143,0.774775,0.904762
7,52,8,7,1.0,0.998,1.0,0.880952,0.774775,0.904762
7,52,8,8,1.0,0.998,1.0,0.857143,0.774775,0.869048
7,52,8,9,1.0,0.998,1.0,0.857143,0.774775,0.869048
7,52,8,10,1.0,0.998,1.0,0.857143,0.774775,0.869048
7,52,8,11,1.0,0.998,1.0,0.857143,0.774775,0.869048
7,52,9,2,1.0,0.998,1.0,0.928571,0.774775,0.964286
7,52,9,3,1.0,0.998,1.0,0.904762,0.774775,0.952381
7,52,9,4,1.0,0.998,1.0,0.904762,0.774775,0.904762
7,52,9,5,1.0,0.998,1.0,0.857143,0.774775,0.904762
7,52,9,6,1.0,0.998,1.0,0.857143,0.774775,0.904762
7,52,9,7,1.0,0.998,1.0,0.880952,0.774775,0.880952
7,52,9,8,1.0,0.998,1.0,0.857143,0.774775,0.904762
7,52,9,9,1.0,0.998,1.0,0.857143,0.774775,0.904762
7,52,9,10,1.0,0.998,1.0,0.857143,0.774775,0.904762
7,52,9,11,1.0,0.998,1.0,0.857143,0.774775,0.904762
7,52,10,2,1.0,0.998,0.981982,0.928571,0.756757,0.964286
7,52,10,3,1.0,0.998,1.0,0.880952,0.774775,0.904762
7,52,10,4,1.0,0.998,1.0,0.904762,0.774775,0.904762
7,52,10,5,1.0,0.998,1.0,0.857143,0.774775,0.880952
7,52,10,6,1.0,0.998,1.0,0.904762,0.774775,0.904762
7,52,10,7,1.0,0.998,1.0,0.857143,0.774775,0.892857
7,52,10,8,1.0,0.998,1.0,0.904762,0.774775,0.928571
7,52,10,9,1.0,0.998,1.0,0.904762,0.774775,0.928571
7,52,10,10,1.0,0.998,1.0,0.904762,0.774775,0.928571
7,52,10,11,1.0,0.998,1.0,0.904762,0.774775,0.928571
7,52,11,2,1.0,0.998,1.0,0.928571,0.774775,0.964286
7,52,11,3,1.0,0.998,1.0,0.880952,0.774775,0.892857
7,52,11,4,1.0,0.998,1.0,0.857143,0.774775,0.869048
7,52,11,5,1.0,0.998,1.0,0.857143,0.774775,0.869048
7,52,11,6,1.0,0.998,1.0,0.857143,0.774775,0.880952
7,52,11,7,1.0,0.998,1.0,0.857143,0.774775,0.892857
7,52,11,8,1.0,0.998,1.0,0.904762,0.774775,0.928571
7,52,11,9,1.0,0.998,1.0,0.904762,0.774775,0.928571
7,52,11,10,1.0,0.998,1.0,0.904762,0.774775,0.928571
7,52,11,11,1.0,0.998,1.0,0.904762,0.774775,0.928571
7,52,12,2,1.0,0.998,1.0,0.952381,0.774775,1.0
7,52,12,3,1.0,0.998,1.0,0.904762,0.774775,0.940476
7,52,12,4,1.0,0.998,1.0,0.904762,0.774775,0.916667
7,52,12,5,1.0,0.998,1.0,0.880952,0.774775,0.904762
7,52,12,6,1.0,0.998,1.0,0.880952,0.774775,0.869048
7,52,12,7,1.0,0.998,1.0,0.904762,0.774775,0.928571
7,52,12,8,1.0,0.998,1.0,0.904762,0.774775,0.904762
7,52,12,9,1.0,0.998,1.0,0.904762,0.774775,0.904762
7,52,12,10,1.0,0.998,1.0,0.904762,0.774775,0.904762
7,52,12,11,1.0,0.998,1.0,0.904762,0.774775,0.904762
